格网左下角经度（度）,格网右上角纬度（度）,格网相对Y坐标,格网相对X坐标,格网ID（唯一）,格网左下角纬度（度）,格网右上角经度（度）,格网编码
"1.1458329999999999E+002","2.284E+001",43,85,4041,"2.2829999999999998E+001","1.145933E+002","85,43"
"1.145733E+002","2.284E+001",43,84,4040,"2.2829999999999998E+001","1.1458329999999999E+002","84,43"
"1.140933E+002","2.2449999999999999E+001",4,36,404,"2.2440000000000001E+001","1.141033E+002","36,4"
"1.145633E+002","2.284E+001",43,83,4039,"2.2829999999999998E+001","1.145733E+002","83,43"
"1.1455329999999999E+002","2.284E+001",43,82,4038,"2.2829999999999998E+001","1.145633E+002","82,43"
"1.145433E+002","2.284E+001",43,81,4037,"2.2829999999999998E+001","1.1455329999999999E+002","81,43"
"1.145333E+002","2.284E+001",43,80,4036,"2.2829999999999998E+001","1.145433E+002","80,43"
"1.1452330000000001E+002","2.284E+001",43,79,4035,"2.2829999999999998E+001","1.145333E+002","79,43"
"1.145133E+002","2.284E+001",43,78,4034,"2.2829999999999998E+001","1.1452330000000001E+002","78,43"
"1.145033E+002","2.284E+001",43,77,4033,"2.2829999999999998E+001","1.145133E+002","77,43"
"1.144933E+002","2.284E+001",43,76,4032,"2.2829999999999998E+001","1.145033E+002","76,43"
"1.144833E+002","2.284E+001",43,75,4031,"2.2829999999999998E+001","1.144933E+002","75,43"
"1.1447329999999999E+002","2.284E+001",43,74,4030,"2.2829999999999998E+001","1.144833E+002","74,43"
"1.1408329999999999E+002","2.2449999999999999E+001",4,35,403,"2.2440000000000001E+001","1.140933E+002","35,4"
"1.144633E+002","2.284E+001",43,73,4029,"2.2829999999999998E+001","1.1447329999999999E+002","73,43"
"1.144533E+002","2.284E+001",43,72,4028,"2.2829999999999998E+001","1.144633E+002","72,43"
"1.1444329999999999E+002","2.284E+001",43,71,4027,"2.2829999999999998E+001","1.144533E+002","71,43"
"1.144333E+002","2.284E+001",43,70,4026,"2.2829999999999998E+001","1.1444329999999999E+002","70,43"
"1.144233E+002","2.284E+001",43,69,4025,"2.2829999999999998E+001","1.144333E+002","69,43"
"1.1441330000000001E+002","2.284E+001",43,68,4024,"2.2829999999999998E+001","1.144233E+002","68,43"
"1.144033E+002","2.284E+001",43,67,4023,"2.2829999999999998E+001","1.1441330000000001E+002","67,43"
"1.143933E+002","2.284E+001",43,66,4022,"2.2829999999999998E+001","1.144033E+002","66,43"
"1.1438330000000001E+002","2.284E+001",43,65,4021,"2.2829999999999998E+001","1.143933E+002","65,43"
"1.143733E+002","2.284E+001",43,64,4020,"2.2829999999999998E+001","1.1438330000000001E+002","64,43"
"1.140733E+002","2.2449999999999999E+001",4,34,402,"2.2440000000000001E+001","1.1408329999999999E+002","34,4"
"1.143633E+002","2.284E+001",43,63,4019,"2.2829999999999998E+001","1.143733E+002","63,43"
"1.143533E+002","2.284E+001",43,62,4018,"2.2829999999999998E+001","1.143633E+002","62,43"
"1.143433E+002","2.284E+001",43,61,4017,"2.2829999999999998E+001","1.143533E+002","61,43"
"1.1433329999999999E+002","2.284E+001",43,60,4016,"2.2829999999999998E+001","1.143433E+002","60,43"
"1.143233E+002","2.284E+001",43,59,4015,"2.2829999999999998E+001","1.1433329999999999E+002","59,43"
"1.143133E+002","2.284E+001",43,58,4014,"2.2829999999999998E+001","1.143233E+002","58,43"
"1.1430329999999999E+002","2.284E+001",43,57,4013,"2.2829999999999998E+001","1.143133E+002","57,43"
"1.142933E+002","2.284E+001",43,56,4012,"2.2829999999999998E+001","1.1430329999999999E+002","56,43"
"1.142833E+002","2.284E+001",43,55,4011,"2.2829999999999998E+001","1.142933E+002","55,43"
"1.1427330000000001E+002","2.284E+001",43,54,4010,"2.2829999999999998E+001","1.142833E+002","54,43"
"1.140633E+002","2.2449999999999999E+001",4,33,401,"2.2440000000000001E+001","1.140733E+002","33,4"
"1.142633E+002","2.284E+001",43,53,4009,"2.2829999999999998E+001","1.1427330000000001E+002","53,43"
"1.1377330000000001E+002","2.277E+001",36,4,3316,"2.2760000000000002E+001","1.137833E+002","4,36"
"1.137633E+002","2.277E+001",36,3,3315,"2.2760000000000002E+001","1.1377330000000001E+002","3,36"
"1.137533E+002","2.277E+001",36,2,3314,"2.2760000000000002E+001","1.137633E+002","2,36"
"1.137433E+002","2.277E+001",36,1,3313,"2.2760000000000002E+001","1.137533E+002","1,36"
"1.137333E+002","2.277E+001",36,0,3312,"2.2760000000000002E+001","1.137433E+002","0,36"
"1.146433E+002","2.2760000000000002E+001",35,91,3311,"2.275E+001","1.146533E+002","91,35"
"1.1463330000000001E+002","2.2760000000000002E+001",35,90,3310,"2.275E+001","1.146433E+002","90,35"
"1.142833E+002","2.2440000000000001E+001",3,55,331,"2.243E+001","1.142933E+002","55,3"
"1.146233E+002","2.2760000000000002E+001",35,89,3309,"2.275E+001","1.1463330000000001E+002","89,35"
"1.146133E+002","2.2760000000000002E+001",35,88,3308,"2.275E+001","1.146233E+002","88,35"
"1.146033E+002","2.2760000000000002E+001",35,87,3307,"2.275E+001","1.146133E+002","87,35"
"1.145933E+002","2.2760000000000002E+001",35,86,3306,"2.275E+001","1.146033E+002","86,35"
"1.1458329999999999E+002","2.2760000000000002E+001",35,85,3305,"2.275E+001","1.145933E+002","85,35"
"1.145733E+002","2.2760000000000002E+001",35,84,3304,"2.275E+001","1.1458329999999999E+002","84,35"
"1.145633E+002","2.2760000000000002E+001",35,83,3303,"2.275E+001","1.145733E+002","83,35"
"1.1455329999999999E+002","2.2760000000000002E+001",35,82,3302,"2.275E+001","1.145633E+002","82,35"
"1.145433E+002","2.2760000000000002E+001",35,81,3301,"2.275E+001","1.1455329999999999E+002","81,35"
"1.145333E+002","2.2760000000000002E+001",35,80,3300,"2.275E+001","1.145433E+002","80,35"
"1.1427330000000001E+002","2.2440000000000001E+001",3,54,330,"2.243E+001","1.142833E+002","54,3"
"1.140633E+002","2.241E+001",0,33,33,"2.2399999999999999E+001","1.140733E+002","33,0"
"1.1452330000000001E+002","2.2760000000000002E+001",35,79,3299,"2.275E+001","1.145333E+002","79,35"
"1.145133E+002","2.2760000000000002E+001",35,78,3298,"2.275E+001","1.1452330000000001E+002","78,35"
"1.145033E+002","2.2760000000000002E+001",35,77,3297,"2.275E+001","1.145133E+002","77,35"
"1.144933E+002","2.2760000000000002E+001",35,76,3296,"2.275E+001","1.145033E+002","76,35"
"1.144833E+002","2.2760000000000002E+001",35,75,3295,"2.275E+001","1.144933E+002","75,35"
"1.1447329999999999E+002","2.2760000000000002E+001",35,74,3294,"2.275E+001","1.144833E+002","74,35"
"1.144633E+002","2.2760000000000002E+001",35,73,3293,"2.275E+001","1.1447329999999999E+002","73,35"
"1.144533E+002","2.2760000000000002E+001",35,72,3292,"2.275E+001","1.144633E+002","72,35"
"1.1444329999999999E+002","2.2760000000000002E+001",35,71,3291,"2.275E+001","1.144533E+002","71,35"
"1.144333E+002","2.2760000000000002E+001",35,70,3290,"2.275E+001","1.1444329999999999E+002","70,35"
"1.142633E+002","2.2440000000000001E+001",3,53,329,"2.243E+001","1.1427330000000001E+002","53,3"
"1.144233E+002","2.2760000000000002E+001",35,69,3289,"2.275E+001","1.144333E+002","69,35"
"1.1441330000000001E+002","2.2760000000000002E+001",35,68,3288,"2.275E+001","1.144233E+002","68,35"
"1.144033E+002","2.2760000000000002E+001",35,67,3287,"2.275E+001","1.1441330000000001E+002","67,35"
"1.143933E+002","2.2760000000000002E+001",35,66,3286,"2.275E+001","1.144033E+002","66,35"
"1.1438330000000001E+002","2.2760000000000002E+001",35,65,3285,"2.275E+001","1.143933E+002","65,35"
"1.143733E+002","2.2760000000000002E+001",35,64,3284,"2.275E+001","1.1438330000000001E+002","64,35"
"1.143633E+002","2.2760000000000002E+001",35,63,3283,"2.275E+001","1.143733E+002","63,35"
"1.143533E+002","2.2760000000000002E+001",35,62,3282,"2.275E+001","1.143633E+002","62,35"
"1.143433E+002","2.2760000000000002E+001",35,61,3281,"2.275E+001","1.143533E+002","61,35"
"1.1433329999999999E+002","2.2760000000000002E+001",35,60,3280,"2.275E+001","1.143433E+002","60,35"
"1.142533E+002","2.2440000000000001E+001",3,52,328,"2.243E+001","1.142633E+002","52,3"
"1.143233E+002","2.2760000000000002E+001",35,59,3279,"2.275E+001","1.1433329999999999E+002","59,35"
"1.143133E+002","2.2760000000000002E+001",35,58,3278,"2.275E+001","1.143233E+002","58,35"
"1.1430329999999999E+002","2.2760000000000002E+001",35,57,3277,"2.275E+001","1.143133E+002","57,35"
"1.142933E+002","2.2760000000000002E+001",35,56,3276,"2.275E+001","1.1430329999999999E+002","56,35"
"1.142833E+002","2.2760000000000002E+001",35,55,3275,"2.275E+001","1.142933E+002","55,35"
"1.1427330000000001E+002","2.2760000000000002E+001",35,54,3274,"2.275E+001","1.142833E+002","54,35"
"1.142633E+002","2.2760000000000002E+001",35,53,3273,"2.275E+001","1.1427330000000001E+002","53,35"
"1.142533E+002","2.2760000000000002E+001",35,52,3272,"2.275E+001","1.142633E+002","52,35"
"1.142433E+002","2.2760000000000002E+001",35,51,3271,"2.275E+001","1.142533E+002","51,35"
"1.142333E+002","2.2760000000000002E+001",35,50,3270,"2.275E+001","1.142433E+002","50,35"
"1.142433E+002","2.2440000000000001E+001",3,51,327,"2.243E+001","1.142533E+002","51,3"
"1.1422329999999999E+002","2.2760000000000002E+001",35,49,3269,"2.275E+001","1.142333E+002","49,35"
"1.142133E+002","2.2760000000000002E+001",35,48,3268,"2.275E+001","1.1422329999999999E+002","48,35"
"1.142033E+002","2.2760000000000002E+001",35,47,3267,"2.275E+001","1.142133E+002","47,35"
"1.1419329999999999E+002","2.2760000000000002E+001",35,46,3266,"2.275E+001","1.142033E+002","46,35"
"1.141833E+002","2.2760000000000002E+001",35,45,3265,"2.275E+001","1.1419329999999999E+002","45,35"
"1.141733E+002","2.2760000000000002E+001",35,44,3264,"2.275E+001","1.141833E+002","44,35"
"1.1416330000000001E+002","2.2760000000000002E+001",35,43,3263,"2.275E+001","1.141733E+002","43,35"
"1.141533E+002","2.2760000000000002E+001",35,42,3262,"2.275E+001","1.1416330000000001E+002","42,35"
"1.141433E+002","2.2760000000000002E+001",35,41,3261,"2.275E+001","1.141533E+002","41,35"
"1.1413330000000001E+002","2.2760000000000002E+001",35,40,3260,"2.275E+001","1.141433E+002","40,35"
"1.142333E+002","2.2440000000000001E+001",3,50,326,"2.243E+001","1.142433E+002","50,3"
"1.141233E+002","2.2760000000000002E+001",35,39,3259,"2.275E+001","1.1413330000000001E+002","39,35"
"1.141133E+002","2.2760000000000002E+001",35,38,3258,"2.275E+001","1.141233E+002","38,35"
"1.141033E+002","2.2760000000000002E+001",35,37,3257,"2.275E+001","1.141133E+002","37,35"
"1.140933E+002","2.2760000000000002E+001",35,36,3256,"2.275E+001","1.141033E+002","36,35"
"1.139833E+002","2.2440000000000001E+001",3,25,301,"2.243E+001","1.139933E+002","25,3"
"1.1438330000000001E+002","2.273E+001",32,65,3009,"2.2719999999999999E+001","1.143933E+002","65,32"
"1.143733E+002","2.273E+001",32,64,3008,"2.2719999999999999E+001","1.1438330000000001E+002","64,32"
"1.143633E+002","2.273E+001",32,63,3007,"2.2719999999999999E+001","1.143733E+002","63,32"
"1.143533E+002","2.273E+001",32,62,3006,"2.2719999999999999E+001","1.143633E+002","62,32"
"1.143433E+002","2.273E+001",32,61,3005,"2.2719999999999999E+001","1.143533E+002","61,32"
"1.1433329999999999E+002","2.273E+001",32,60,3004,"2.2719999999999999E+001","1.143433E+002","60,32"
"1.143233E+002","2.273E+001",32,59,3003,"2.2719999999999999E+001","1.1433329999999999E+002","59,32"
"1.143133E+002","2.273E+001",32,58,3002,"2.2719999999999999E+001","1.143233E+002","58,32"
"1.1430329999999999E+002","2.273E+001",32,57,3001,"2.2719999999999999E+001","1.143133E+002","57,32"
"1.142933E+002","2.273E+001",32,56,3000,"2.2719999999999999E+001","1.1430329999999999E+002","56,32"
"1.1397329999999999E+002","2.2440000000000001E+001",3,24,300,"2.243E+001","1.139833E+002","24,3"
"1.140333E+002","2.241E+001",0,30,30,"2.2399999999999999E+001","1.140433E+002","30,0"
"1.137633E+002","2.241E+001",0,3,3,"2.2399999999999999E+001","1.1377330000000001E+002","3,0"
"1.142833E+002","2.273E+001",32,55,2999,"2.2719999999999999E+001","1.142933E+002","55,32"
"1.1427330000000001E+002","2.273E+001",32,54,2998,"2.2719999999999999E+001","1.142833E+002","54,32"
"1.142633E+002","2.273E+001",32,53,2997,"2.2719999999999999E+001","1.1427330000000001E+002","53,32"
"1.142533E+002","2.273E+001",32,52,2996,"2.2719999999999999E+001","1.142633E+002","52,32"
"1.142433E+002","2.273E+001",32,51,2995,"2.2719999999999999E+001","1.142533E+002","51,32"
"1.142333E+002","2.273E+001",32,50,2994,"2.2719999999999999E+001","1.142433E+002","50,32"
"1.1422329999999999E+002","2.273E+001",32,49,2993,"2.2719999999999999E+001","1.142333E+002","49,32"
"1.142133E+002","2.273E+001",32,48,2992,"2.2719999999999999E+001","1.1422329999999999E+002","48,32"
"1.142033E+002","2.273E+001",32,47,2991,"2.2719999999999999E+001","1.142133E+002","47,32"
"1.1419329999999999E+002","2.273E+001",32,46,2990,"2.2719999999999999E+001","1.142033E+002","46,32"
"1.139633E+002","2.2440000000000001E+001",3,23,299,"2.243E+001","1.1397329999999999E+002","23,3"
"1.141833E+002","2.273E+001",32,45,2989,"2.2719999999999999E+001","1.1419329999999999E+002","45,32"
"1.141733E+002","2.273E+001",32,44,2988,"2.2719999999999999E+001","1.141833E+002","44,32"
"1.1416330000000001E+002","2.273E+001",32,43,2987,"2.2719999999999999E+001","1.141733E+002","43,32"
"1.141533E+002","2.273E+001",32,42,2986,"2.2719999999999999E+001","1.1416330000000001E+002","42,32"
"1.141433E+002","2.273E+001",32,41,2985,"2.2719999999999999E+001","1.141533E+002","41,32"
"1.1413330000000001E+002","2.273E+001",32,40,2984,"2.2719999999999999E+001","1.141433E+002","40,32"
"1.141233E+002","2.273E+001",32,39,2983,"2.2719999999999999E+001","1.1413330000000001E+002","39,32"
"1.141133E+002","2.273E+001",32,38,2982,"2.2719999999999999E+001","1.141233E+002","38,32"
"1.141033E+002","2.273E+001",32,37,2981,"2.2719999999999999E+001","1.141133E+002","37,32"
"1.140933E+002","2.273E+001",32,36,2980,"2.2719999999999999E+001","1.141033E+002","36,32"
"1.139533E+002","2.2440000000000001E+001",3,22,298,"2.243E+001","1.139633E+002","22,3"
"1.1408329999999999E+002","2.273E+001",32,35,2979,"2.2719999999999999E+001","1.140933E+002","35,32"
"1.140733E+002","2.273E+001",32,34,2978,"2.2719999999999999E+001","1.1408329999999999E+002","34,32"
"1.140633E+002","2.273E+001",32,33,2977,"2.2719999999999999E+001","1.140733E+002","33,32"
"1.1405329999999999E+002","2.273E+001",32,32,2976,"2.2719999999999999E+001","1.140633E+002","32,32"
"1.140433E+002","2.273E+001",32,31,2975,"2.2719999999999999E+001","1.1405329999999999E+002","31,32"
"1.140333E+002","2.273E+001",32,30,2974,"2.2719999999999999E+001","1.140433E+002","30,32"
"1.1402330000000001E+002","2.273E+001",32,29,2973,"2.2719999999999999E+001","1.140333E+002","29,32"
"1.140133E+002","2.273E+001",32,28,2972,"2.2719999999999999E+001","1.1402330000000001E+002","28,32"
"1.140033E+002","2.273E+001",32,27,2971,"2.2719999999999999E+001","1.140133E+002","27,32"
"1.139933E+002","2.273E+001",32,26,2970,"2.2719999999999999E+001","1.140033E+002","26,32"
"1.1394329999999999E+002","2.2440000000000001E+001",3,21,297,"2.243E+001","1.139533E+002","21,3"
"1.139833E+002","2.273E+001",32,25,2969,"2.2719999999999999E+001","1.139933E+002","25,32"
"1.1397329999999999E+002","2.273E+001",32,24,2968,"2.2719999999999999E+001","1.139833E+002","24,32"
"1.139633E+002","2.273E+001",32,23,2967,"2.2719999999999999E+001","1.1397329999999999E+002","23,32"
"1.139533E+002","2.273E+001",32,22,2966,"2.2719999999999999E+001","1.139633E+002","22,32"
"1.1394329999999999E+002","2.273E+001",32,21,2965,"2.2719999999999999E+001","1.139533E+002","21,32"
"1.139333E+002","2.273E+001",32,20,2964,"2.2719999999999999E+001","1.1394329999999999E+002","20,32"
"1.139233E+002","2.273E+001",32,19,2963,"2.2719999999999999E+001","1.139333E+002","19,32"
"1.1391330000000001E+002","2.273E+001",32,18,2962,"2.2719999999999999E+001","1.139233E+002","18,32"
"1.139033E+002","2.273E+001",32,17,2961,"2.2719999999999999E+001","1.1391330000000001E+002","17,32"
"1.138933E+002","2.273E+001",32,16,2960,"2.2719999999999999E+001","1.139033E+002","16,32"
"1.139333E+002","2.2440000000000001E+001",3,20,296,"2.243E+001","1.1394329999999999E+002","20,3"
"1.1388330000000001E+002","2.273E+001",32,15,2959,"2.2719999999999999E+001","1.138933E+002","15,32"
"1.138733E+002","2.273E+001",32,14,2958,"2.2719999999999999E+001","1.1388330000000001E+002","14,32"
"1.138633E+002","2.273E+001",32,13,2957,"2.2719999999999999E+001","1.138733E+002","13,32"
"1.138533E+002","2.273E+001",32,12,2956,"2.2719999999999999E+001","1.138633E+002","12,32"
"1.138433E+002","2.273E+001",32,11,2955,"2.2719999999999999E+001","1.138533E+002","11,32"
"1.1383329999999999E+002","2.273E+001",32,10,2954,"2.2719999999999999E+001","1.138433E+002","10,32"
"1.138233E+002","2.273E+001",32,9,2953,"2.2719999999999999E+001","1.1383329999999999E+002","9,32"
"1.138133E+002","2.273E+001",32,8,2952,"2.2719999999999999E+001","1.138233E+002","8,32"
"1.1380329999999999E+002","2.273E+001",32,7,2951,"2.2719999999999999E+001","1.138133E+002","7,32"
"1.138633E+002","2.2550000000000001E+001",14,13,1301,"2.2539999999999999E+001","1.138733E+002","13,14"
"1.138533E+002","2.2550000000000001E+001",14,12,1300,"2.2539999999999999E+001","1.138633E+002","12,14"
"1.141133E+002","2.2420000000000002E+001",1,38,130,"2.241E+001","1.141233E+002","38,1"
"1.138633E+002","2.241E+001",0,13,13,"2.2399999999999999E+001","1.138733E+002","13,0"
"1.138433E+002","2.2550000000000001E+001",14,11,1299,"2.2539999999999999E+001","1.138533E+002","11,14"
"1.1383329999999999E+002","2.2550000000000001E+001",14,10,1298,"2.2539999999999999E+001","1.138433E+002","10,14"
"1.138233E+002","2.2550000000000001E+001",14,9,1297,"2.2539999999999999E+001","1.1383329999999999E+002","9,14"
"1.138133E+002","2.2550000000000001E+001",14,8,1296,"2.2539999999999999E+001","1.138233E+002","8,14"
"1.1380329999999999E+002","2.2550000000000001E+001",14,7,1295,"2.2539999999999999E+001","1.138133E+002","7,14"
"1.137933E+002","2.2550000000000001E+001",14,6,1294,"2.2539999999999999E+001","1.1380329999999999E+002","6,14"
"1.137833E+002","2.2550000000000001E+001",14,5,1293,"2.2539999999999999E+001","1.137933E+002","5,14"
"1.1377330000000001E+002","2.2550000000000001E+001",14,4,1292,"2.2539999999999999E+001","1.137833E+002","4,14"
"1.137633E+002","2.2550000000000001E+001",14,3,1291,"2.2539999999999999E+001","1.1377330000000001E+002","3,14"
"1.137533E+002","2.2550000000000001E+001",14,2,1290,"2.2539999999999999E+001","1.137633E+002","2,14"
"1.141033E+002","2.2420000000000002E+001",1,37,129,"2.241E+001","1.141133E+002","37,1"
"1.137433E+002","2.2550000000000001E+001",14,1,1289,"2.2539999999999999E+001","1.137533E+002","1,14"
"1.137333E+002","2.2550000000000001E+001",14,0,1288,"2.2539999999999999E+001","1.137433E+002","0,14"
"1.146433E+002","2.2539999999999999E+001",13,91,1287,"2.2530000000000001E+001","1.146533E+002","91,13"
"1.1463330000000001E+002","2.2539999999999999E+001",13,90,1286,"2.2530000000000001E+001","1.146433E+002","90,13"
"1.146233E+002","2.2539999999999999E+001",13,89,1285,"2.2530000000000001E+001","1.1463330000000001E+002","89,13"
"1.146133E+002","2.2539999999999999E+001",13,88,1284,"2.2530000000000001E+001","1.146233E+002","88,13"
"1.146033E+002","2.2539999999999999E+001",13,87,1283,"2.2530000000000001E+001","1.146133E+002","87,13"
"1.145933E+002","2.2539999999999999E+001",13,86,1282,"2.2530000000000001E+001","1.146033E+002","86,13"
"1.1458329999999999E+002","2.2539999999999999E+001",13,85,1281,"2.2530000000000001E+001","1.145933E+002","85,13"
"1.145733E+002","2.2539999999999999E+001",13,84,1280,"2.2530000000000001E+001","1.1458329999999999E+002","84,13"
"1.140933E+002","2.2420000000000002E+001",1,36,128,"2.241E+001","1.141033E+002","36,1"
